reading_id,office_id,office_name,city,region,num_windows,latitude,longitude,service_type_id,service_type,appointment_eligible,observed_at,wait_minutes,queue_length,windows_serving,congestion_status,source
DMV-005-SVC-ID-CARD-202401151515,DMV-005,LA Hollywood,Los Angeles,SoCal,20,34.09,-118.329,SVC-ID-CARD,State ID Card,True,2024-01-15T15:15:00Z,5.7,1,0,LOW,kiosk-sensor
DMV-005-SVC-ID-CARD-202401151530,DMV-005,LA Hollywood,Los Angeles,SoCal,20,34.09,-118.329,SVC-ID-CARD,State ID Card,True,2024-01-15T15:30:00Z,8.2,0,0,LOW,kiosk-sensor
DMV-005-SVC-ID-CARD-202401151545,DMV-005,LA Hollywood,Los Angeles,SoCal,20,34.09,-118.329,SVC-ID-CARD,State ID Card,True,2024-01-15T15:45:00Z,10.7,1,0,LOW,kiosk-sensor
DMV-005-SVC-ID-CARD-202401151600,DMV-005,LA Hollywood,Los Angeles,SoCal,20,34.09,-118.329,SVC-ID-CARD,State ID Card,True,2024-01-15T16:00:00Z,7.0,1,0,LOW,kiosk-sensor
DMV-005-SVC-ID-CARD-202401151615,DMV-005,LA Hollywood,Los Angeles,SoCal,20,34.09,-118.329,SVC-ID-CARD,State ID Card,True,2024-01-15T16:15:00Z,9.9,0,1,LOW,kiosk-sensor
DMV-005-SVC-ID-CARD-202401151630,DMV-005,LA Hollywood,Los Angeles,SoCal,20,34.09,-118.329,SVC-ID-CARD,State ID Card,True,2024-01-15T16:30:00Z,6.0,0,0,LOW,kiosk-sensor
DMV-005-SVC-ID-CARD-202401151645,DMV-005,LA Hollywood,Los Angeles,SoCal,20,34.09,-118.329,SVC-ID-CARD,State ID Card,True,2024-01-15T16:45:00Z,6.5,0,1,LOW,kiosk-sensor
DMV-005-SVC-ID-CARD-202401151700,DMV-005,LA Hollywood,Los Angeles,SoCal,20,34.09,-118.329,SVC-ID-CARD,State ID Card,True,2024-01-15T17:00:00Z,8.8,2,1,LOW,kiosk-sensor
DMV-005-SVC-WALKIN-202401150800,DMV-005,LA Hollywood,Los Angeles,SoCal,20,34.09,-118.329,SVC-WALKIN,General Walk-In,False,2024-01-15T08:00:00Z,3.9,0,0,LOW,kiosk-sensor
DMV-005-SVC-WALKIN-202401150815,DMV-005,LA Hollywood,Los Angeles,SoCal,20,34.09,-118.329,SVC-WALKIN,General Walk-In,False,2024-01-15T08:15:00Z,11.9,2,1,LOW,kiosk-sensor
DMV-005-SVC-WALKIN-202401150830,DMV-005,LA Hollywood,Los Angeles,SoCal,20,34.09,-118.329,SVC-WALKIN,General Walk-In,False,2024-01-15T08:30:00Z,8.4,1,0,LOW,kiosk-sensor
DMV-005-SVC-WALKIN-202401150845,DMV-005,LA Hollywood,Los Angeles,SoCal,20,34.09,-118.329,SVC-WALKIN,General Walk-In,False,2024-01-15T08:45:00Z,0.0,0,1,LOW,kiosk-sensor
DMV-005-SVC-WALKIN-202401150900,DMV-005,LA Hollywood,Los Angeles,SoCal,20,34.09,-118.329,SVC-WALKIN,General Walk-In,False,2024-01-15T09:00:00Z,15.3,3,1,LOW,kiosk-sensor
DMV-005-SVC-WALKIN-202401150915,DMV-005,LA Hollywood,Los Angeles,SoCal,20,34.09,-118.329,SVC-WALKIN,General Walk-In,False,2024-01-15T09:15:00Z,9.9,2,2,LOW,kiosk-sensor
DMV-005-SVC-WALKIN-202401150930,DMV-005,LA Hollywood,Los Angeles,SoCal,20,34.09,-118.329,SVC-WALKIN,General Walk-In,False,2024-01-15T09:30:00Z,30.9,5,3,MODERATE,kiosk-sensor
DMV-005-SVC-WALKIN-202401150945,DMV-005,LA Hollywood,Los Angeles,SoCal,20,34.09,-118.329,SVC-WALKIN,General Walk-In,False,2024-01-15T09:45:00Z,14.3,2,2,LOW,kiosk-sensor
DMV-005-SVC-WALKIN-202401151000,DMV-005,LA Hollywood,Los Angeles,SoCal,20,34.09,-118.329,SVC-WALKIN,General Walk-In,False,2024-01-15T10:00:00Z,30.1,5,3,MODERATE,kiosk-sensor
DMV-005-SVC-WALKIN-202401151015,DMV-005,LA Hollywood,Los Angeles,SoCal,20,34.09,-118.329,SVC-WALKIN,General Walk-In,False,2024-01-15T10:15:00Z,20.1,2,2,MODERATE,kiosk-sensor
DMV-005-SVC-WALKIN-202401151030,DMV-005,LA Hollywood,Los Angeles,SoCal,20,34.09,-118.329,SVC-WALKIN,General Walk-In,False,2024-01-15T10:30:00Z,29.3,4,2,MODERATE,kiosk-sensor
DMV-005-SVC-WALKIN-202401151045,DMV-005,LA Hollywood,Los Angeles,SoCal,20,34.09,-118.329,SVC-WALKIN,General Walk-In,False,2024-01-15T10:45:00Z,35.5,5,3,MODERATE,kiosk-sensor
DMV-005-SVC-WALKIN-202401151100,DMV-005,LA Hollywood,Los Angeles,SoCal,20,34.09,-118.329,SVC-WALKIN,General Walk-In,False,2024-01-15T11:00:00Z,30.0,5,3,MODERATE,kiosk-sensor
DMV-005-SVC-WALKIN-202401151115,DMV-005,LA Hollywood,Los Angeles,SoCal,20,34.09,-118.329,SVC-WALKIN,General Walk-In,False,2024-01-15T11:15:00Z,35.2,5,2,MODERATE,kiosk-sensor
DMV-005-SVC-WALKIN-202401151130,DMV-005,LA Hollywood,Los Angeles,SoCal,20,34.09,-118.329,SVC-WALKIN,General Walk-In,False,2024-01-15T11:30:00Z,39.1,5,2,MODERATE,kiosk-sensor
DMV-005-SVC-WALKIN-202401151145,DMV-005,LA Hollywood,Los Angeles,SoCal,20,34.09,-118.329,SVC-WALKIN,General Walk-In,False,2024-01-15T11:45:00Z,50.3,7,3,HIGH,kiosk-sensor
DMV-005-SVC-WALKIN-202401151200,DMV-005,LA Hollywood,Los Angeles,SoCal,20,34.09,-118.329,SVC-WALKIN,General Walk-In,False,2024-01-15T12:00:00Z,27.7,5,3,MODERATE,kiosk-sensor
DMV-005-SVC-WALKIN-202401151215,DMV-005,LA Hollywood,Los Angeles,SoCal,20,34.09,-118.329,SVC-WALKIN,General Walk-In,False,2024-01-15T12:15:00Z,40.1,5,2,MODERATE,kiosk-sensor
DMV-005-SVC-WALKIN-202401151230,DMV-005,LA Hollywood,Los Angeles,SoCal,20,34.09,-118.329,SVC-WALKIN,General Walk-In,False,2024-01-15T12:30:00Z,47.7,6,2,HIGH,kiosk-sensor
DMV-005-SVC-WALKIN-202401151245,DMV-005,LA Hollywood,Los Angeles,SoCal,20,34.09,-118.329,SVC-WALKIN,General Walk-In,False,2024-01-15T12:45:00Z,48.8,9,3,HIGH,kiosk-sensor
DMV-005-SVC-WALKIN-202401151300,DMV-005,LA Hollywood,Los Angeles,SoCal,20,34.09,-118.329,SVC-WALKIN,General Walk-In,False,2024-01-15T13:00:00Z,32.9,6,3,MODERATE,kiosk-sensor
DMV-005-SVC-WALKIN-202401151315,DMV-005,LA Hollywood,Los Angeles,SoCal,20,34.09,-118.329,SVC-WALKIN,General Walk-In,False,2024-01-15T13:15:00Z,23.5,3,1,MODERATE,kiosk-sensor
DMV-005-SVC-WALKIN-202401151330,DMV-005,LA Hollywood,Los Angeles,SoCal,20,34.09,-118.329,SVC-WALKIN,General Walk-In,False,2024-01-15T13:30:00Z,19.2,4,1,LOW,kiosk-sensor
DMV-005-SVC-WALKIN-202401151345,DMV-005,LA Hollywood,Los Angeles,SoCal,20,34.09,-118.329,SVC-WALKIN,General Walk-In,False,2024-01-15T13:45:00Z,38.4,7,4,MODERATE,kiosk-sensor
DMV-005-SVC-WALKIN-202401151400,DMV-005,LA Hollywood,Los Angeles,SoCal,20,34.09,-118.329,SVC-WALKIN,General Walk-In,False,2024-01-15T14:00:00Z,8.7,1,1,LOW,kiosk-sensor
DMV-005-SVC-WALKIN-202401151415,DMV-005,LA Hollywood,Los Angeles,SoCal,20,34.09,-118.329,SVC-WALKIN,General Walk-In,False,2024-01-15T14:15:00Z,9.4,2,1,LOW,kiosk-sensor
DMV-005-SVC-WALKIN-202401151430,DMV-005,LA Hollywood,Los Angeles,SoCal,20,34.09,-118.329,SVC-WALKIN,General Walk-In,False,2024-01-15T14:30:00Z,42.7,8,4,MODERATE,kiosk-sensor
DMV-005-SVC-WALKIN-202401151445,DMV-005,LA Hollywood,Los Angeles,SoCal,20,34.09,-118.329,SVC-WALKIN,General Walk-In,False,2024-01-15T14:45:00Z,39.4,5,3,MODERATE,kiosk-sensor
DMV-005-SVC-WALKIN-202401151500,DMV-005,LA Hollywood,Los Angeles,SoCal,20,34.09,-118.329,SVC-WALKIN,General Walk-In,False,2024-01-15T15:00:00Z,27.3,3,2,MODERATE,kiosk-sensor
DMV-005-SVC-WALKIN-202401151515,DMV-005,LA Hollywood,Los Angeles,SoCal,20,34.09,-118.329,SVC-WALKIN,General Walk-In,False,2024-01-15T15:15:00Z,49.5,8,5,HIGH,kiosk-sensor
DMV-005-SVC-WALKIN-202401151530,DMV-005,LA Hollywood,Los Angeles,SoCal,20,34.09,-118.329,SVC-WALKIN,General Walk-In,False,2024-01-15T15:30:00Z,51.2,8,5,HIGH,kiosk-sensor
DMV-005-SVC-WALKIN-202401151545,DMV-005,LA Hollywood,Los Angeles,SoCal,20,34.09,-118.329,SVC-WALKIN,General Walk-In,False,2024-01-15T15:45:00Z,37.5,5,2,MODERATE,kiosk-sensor
DMV-005-SVC-WALKIN-202401151600,DMV-005,LA Hollywood,Los Angeles,SoCal,20,34.09,-118.329,SVC-WALKIN,General Walk-In,False,2024-01-15T16:00:00Z,60.2,11,4,HIGH,kiosk-sensor
DMV-005-SVC-WALKIN-202401151615,DMV-005,LA Hollywood,Los Angeles,SoCal,20,34.09,-118.329,SVC-WALKIN,General Walk-In,False,2024-01-15T16:15:00Z,60.6,11,5,HIGH,kiosk-sensor
DMV-005-SVC-WALKIN-202401151630,DMV-005,LA Hollywood,Los Angeles,SoCal,20,34.09,-118.329,SVC-WALKIN,General Walk-In,False,2024-01-15T16:30:00Z,19.9,3,1,LOW,kiosk-sensor
DMV-005-SVC-WALKIN-202401151645,DMV-005,LA Hollywood,Los Angeles,SoCal,20,34.09,-118.329,SVC-WALKIN,General Walk-In,False,2024-01-15T16:45:00Z,25.2,4,1,MODERATE,kiosk-sensor
DMV-005-SVC-WALKIN-202401151700,DMV-005,LA Hollywood,Los Angeles,SoCal,20,34.09,-118.329,SVC-WALKIN,General Walk-In,False,2024-01-15T17:00:00Z,34.3,4,3,MODERATE,kiosk-sensor
DMV-006-SVC-DL-RENEW-202401150800,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-DL-RENEW,Driver License Renewal,True,2024-01-15T08:00:00Z,2.7,0,1,LOW,kiosk-sensor
DMV-006-SVC-DL-RENEW-202401150815,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-DL-RENEW,Driver License Renewal,True,2024-01-15T08:15:00Z,0.2,0,1,LOW,kiosk-sensor
DMV-006-SVC-DL-RENEW-202401150830,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-DL-RENEW,Driver License Renewal,True,2024-01-15T08:30:00Z,8.7,0,1,LOW,kiosk-sensor
DMV-006-SVC-DL-RENEW-202401150845,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-DL-RENEW,Driver License Renewal,True,2024-01-15T08:45:00Z,9.9,1,0,LOW,kiosk-sensor
DMV-006-SVC-DL-RENEW-202401150900,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-DL-RENEW,Driver License Renewal,True,2024-01-15T09:00:00Z,7.9,0,0,LOW,kiosk-sensor
DMV-006-SVC-DL-RENEW-202401150915,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-DL-RENEW,Driver License Renewal,True,2024-01-15T09:15:00Z,10.2,0,1,LOW,kiosk-sensor
DMV-006-SVC-DL-RENEW-202401150930,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-DL-RENEW,Driver License Renewal,True,2024-01-15T09:30:00Z,3.0,0,0,LOW,kiosk-sensor
DMV-006-SVC-DL-RENEW-202401150945,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-DL-RENEW,Driver License Renewal,True,2024-01-15T09:45:00Z,6.8,1,1,LOW,kiosk-sensor
DMV-006-SVC-DL-RENEW-202401151000,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-DL-RENEW,Driver License Renewal,True,2024-01-15T10:00:00Z,8.8,2,1,LOW,kiosk-sensor
DMV-006-SVC-DL-RENEW-202401151015,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-DL-RENEW,Driver License Renewal,True,2024-01-15T10:15:00Z,2.1,0,0,LOW,kiosk-sensor
DMV-006-SVC-DL-RENEW-202401151030,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-DL-RENEW,Driver License Renewal,True,2024-01-15T10:30:00Z,5.4,0,1,LOW,kiosk-sensor
DMV-006-SVC-DL-RENEW-202401151045,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-DL-RENEW,Driver License Renewal,True,2024-01-15T10:45:00Z,4.9,0,1,LOW,kiosk-sensor
DMV-006-SVC-DL-RENEW-202401151100,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-DL-RENEW,Driver License Renewal,True,2024-01-15T11:00:00Z,4.8,2,2,LOW,kiosk-sensor
DMV-006-SVC-DL-RENEW-202401151115,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-DL-RENEW,Driver License Renewal,True,2024-01-15T11:15:00Z,11.2,1,1,LOW,kiosk-sensor
DMV-006-SVC-DL-RENEW-202401151130,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-DL-RENEW,Driver License Renewal,True,2024-01-15T11:30:00Z,15.0,2,0,LOW,kiosk-sensor
DMV-006-SVC-DL-RENEW-202401151145,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-DL-RENEW,Driver License Renewal,True,2024-01-15T11:45:00Z,20.0,4,2,LOW,kiosk-sensor
DMV-006-SVC-DL-RENEW-202401151200,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-DL-RENEW,Driver License Renewal,True,2024-01-15T12:00:00Z,18.7,4,3,LOW,kiosk-sensor
DMV-006-SVC-DL-RENEW-202401151215,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-DL-RENEW,Driver License Renewal,True,2024-01-15T12:15:00Z,12.5,1,0,LOW,kiosk-sensor
DMV-006-SVC-DL-RENEW-202401151230,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-DL-RENEW,Driver License Renewal,True,2024-01-15T12:30:00Z,16.8,1,1,LOW,kiosk-sensor
DMV-006-SVC-DL-RENEW-202401151245,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-DL-RENEW,Driver License Renewal,True,2024-01-15T12:45:00Z,23.0,4,3,MODERATE,kiosk-sensor
DMV-006-SVC-DL-RENEW-202401151300,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-DL-RENEW,Driver License Renewal,True,2024-01-15T13:00:00Z,13.4,1,2,LOW,kiosk-sensor
DMV-006-SVC-DL-RENEW-202401151315,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-DL-RENEW,Driver License Renewal,True,2024-01-15T13:15:00Z,14.1,2,1,LOW,kiosk-sensor
DMV-006-SVC-DL-RENEW-202401151330,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-DL-RENEW,Driver License Renewal,True,2024-01-15T13:30:00Z,16.5,3,1,LOW,kiosk-sensor
DMV-006-SVC-DL-RENEW-202401151345,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-DL-RENEW,Driver License Renewal,True,2024-01-15T13:45:00Z,15.4,3,2,LOW,kiosk-sensor
DMV-006-SVC-DL-RENEW-202401151400,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-DL-RENEW,Driver License Renewal,True,2024-01-15T14:00:00Z,8.0,1,0,LOW,kiosk-sensor
DMV-006-SVC-DL-RENEW-202401151415,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-DL-RENEW,Driver License Renewal,True,2024-01-15T14:15:00Z,6.3,2,1,LOW,kiosk-sensor
DMV-006-SVC-DL-RENEW-202401151430,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-DL-RENEW,Driver License Renewal,True,2024-01-15T14:30:00Z,12.8,1,2,LOW,kiosk-sensor
DMV-006-SVC-DL-RENEW-202401151445,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-DL-RENEW,Driver License Renewal,True,2024-01-15T14:45:00Z,7.6,0,1,LOW,kiosk-sensor
DMV-006-SVC-DL-RENEW-202401151500,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-DL-RENEW,Driver License Renewal,True,2024-01-15T15:00:00Z,11.1,0,0,LOW,kiosk-sensor
DMV-006-SVC-DL-RENEW-202401151515,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-DL-RENEW,Driver License Renewal,True,2024-01-15T15:15:00Z,18.5,2,2,LOW,kiosk-sensor
DMV-006-SVC-DL-RENEW-202401151530,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-DL-RENEW,Driver License Renewal,True,2024-01-15T15:30:00Z,18.4,1,0,LOW,kiosk-sensor
DMV-006-SVC-DL-RENEW-202401151545,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-DL-RENEW,Driver License Renewal,True,2024-01-15T15:45:00Z,14.9,2,1,LOW,kiosk-sensor
DMV-006-SVC-DL-RENEW-202401151600,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-DL-RENEW,Driver License Renewal,True,2024-01-15T16:00:00Z,20.4,2,0,MODERATE,kiosk-sensor
DMV-006-SVC-DL-RENEW-202401151615,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-DL-RENEW,Driver License Renewal,True,2024-01-15T16:15:00Z,12.1,1,0,LOW,kiosk-sensor
DMV-006-SVC-DL-RENEW-202401151630,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-DL-RENEW,Driver License Renewal,True,2024-01-15T16:30:00Z,10.9,2,1,LOW,kiosk-sensor
DMV-006-SVC-DL-RENEW-202401151645,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-DL-RENEW,Driver License Renewal,True,2024-01-15T16:45:00Z,8.7,0,0,LOW,kiosk-sensor
DMV-006-SVC-DL-RENEW-202401151700,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-DL-RENEW,Driver License Renewal,True,2024-01-15T17:00:00Z,9.6,1,0,LOW,kiosk-sensor
DMV-006-SVC-DL-NEW-202401150800,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-DL-NEW,New Driver License,True,2024-01-15T08:00:00Z,0.7,0,0,LOW,kiosk-sensor
DMV-006-SVC-DL-NEW-202401150815,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-DL-NEW,New Driver License,True,2024-01-15T08:15:00Z,6.7,1,2,LOW,kiosk-sensor
DMV-006-SVC-DL-NEW-202401150830,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-DL-NEW,New Driver License,True,2024-01-15T08:30:00Z,0.0,0,0,LOW,kiosk-sensor
DMV-006-SVC-DL-NEW-202401150845,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-DL-NEW,New Driver License,True,2024-01-15T08:45:00Z,4.3,1,1,LOW,kiosk-sensor
DMV-006-SVC-DL-NEW-202401150900,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-DL-NEW,New Driver License,True,2024-01-15T09:00:00Z,24.2,4,2,MODERATE,kiosk-sensor
DMV-006-SVC-DL-NEW-202401150915,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-DL-NEW,New Driver License,True,2024-01-15T09:15:00Z,10.2,1,1,LOW,kiosk-sensor
DMV-006-SVC-DL-NEW-202401150930,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-DL-NEW,New Driver License,True,2024-01-15T09:30:00Z,13.0,1,0,LOW,kiosk-sensor
DMV-006-SVC-DL-NEW-202401150945,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-DL-NEW,New Driver License,True,2024-01-15T09:45:00Z,14.5,3,2,LOW,kiosk-sensor
DMV-006-SVC-DL-NEW-202401151000,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-DL-NEW,New Driver License,True,2024-01-15T10:00:00Z,18.9,2,1,LOW,kiosk-sensor
DMV-006-SVC-DL-NEW-202401151015,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-DL-NEW,New Driver License,True,2024-01-15T10:15:00Z,6.9,0,0,LOW,kiosk-sensor
DMV-006-SVC-DL-NEW-202401151030,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-DL-NEW,New Driver License,True,2024-01-15T10:30:00Z,26.3,5,2,MODERATE,kiosk-sensor
DMV-006-SVC-DL-NEW-202401151045,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-DL-NEW,New Driver License,True,2024-01-15T10:45:00Z,19.5,2,2,LOW,kiosk-sensor
DMV-006-SVC-DL-NEW-202401151100,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-DL-NEW,New Driver License,True,2024-01-15T11:00:00Z,20.0,4,2,LOW,kiosk-sensor
DMV-006-SVC-DL-NEW-202401151115,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-DL-NEW,New Driver License,True,2024-01-15T11:15:00Z,18.1,2,1,LOW,kiosk-sensor
DMV-006-SVC-DL-NEW-202401151130,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-DL-NEW,New Driver License,True,2024-01-15T11:30:00Z,39.1,7,4,MODERATE,kiosk-sensor
DMV-006-SVC-DL-NEW-202401151145,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-DL-NEW,New Driver License,True,2024-01-15T11:45:00Z,31.5,6,2,MODERATE,kiosk-sensor
DMV-006-SVC-DL-NEW-202401151200,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-DL-NEW,New Driver License,True,2024-01-15T12:00:00Z,34.3,6,4,MODERATE,kiosk-sensor
DMV-006-SVC-DL-NEW-202401151215,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-DL-NEW,New Driver License,True,2024-01-15T12:15:00Z,48.7,8,3,HIGH,kiosk-sensor
DMV-006-SVC-DL-NEW-202401151230,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-DL-NEW,New Driver License,True,2024-01-15T12:30:00Z,34.2,6,3,MODERATE,kiosk-sensor
DMV-006-SVC-DL-NEW-202401151245,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-DL-NEW,New Driver License,True,2024-01-15T12:45:00Z,51.3,8,4,HIGH,kiosk-sensor
DMV-006-SVC-DL-NEW-202401151300,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-DL-NEW,New Driver License,True,2024-01-15T13:00:00Z,30.0,3,2,MODERATE,kiosk-sensor
DMV-006-SVC-DL-NEW-202401151315,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-DL-NEW,New Driver License,True,2024-01-15T13:15:00Z,38.0,5,3,MODERATE,kiosk-sensor
DMV-006-SVC-DL-NEW-202401151330,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-DL-NEW,New Driver License,True,2024-01-15T13:30:00Z,37.4,6,3,MODERATE,kiosk-sensor
DMV-006-SVC-DL-NEW-202401151345,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-DL-NEW,New Driver License,True,2024-01-15T13:45:00Z,34.5,6,3,MODERATE,kiosk-sensor
DMV-006-SVC-DL-NEW-202401151400,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-DL-NEW,New Driver License,True,2024-01-15T14:00:00Z,27.6,4,1,MODERATE,kiosk-sensor
DMV-006-SVC-DL-NEW-202401151415,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-DL-NEW,New Driver License,True,2024-01-15T14:15:00Z,27.0,5,2,MODERATE,kiosk-sensor
DMV-006-SVC-DL-NEW-202401151430,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-DL-NEW,New Driver License,True,2024-01-15T14:30:00Z,22.1,2,2,MODERATE,kiosk-sensor
DMV-006-SVC-DL-NEW-202401151445,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-DL-NEW,New Driver License,True,2024-01-15T14:45:00Z,16.9,2,2,LOW,kiosk-sensor
DMV-006-SVC-DL-NEW-202401151500,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-DL-NEW,New Driver License,True,2024-01-15T15:00:00Z,19.9,4,2,LOW,kiosk-sensor
DMV-006-SVC-DL-NEW-202401151515,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-DL-NEW,New Driver License,True,2024-01-15T15:15:00Z,35.6,5,3,MODERATE,kiosk-sensor
DMV-006-SVC-DL-NEW-202401151530,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-DL-NEW,New Driver License,True,2024-01-15T15:30:00Z,43.0,5,2,MODERATE,kiosk-sensor
DMV-006-SVC-DL-NEW-202401151545,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-DL-NEW,New Driver License,True,2024-01-15T15:45:00Z,33.0,4,2,MODERATE,kiosk-sensor
DMV-006-SVC-DL-NEW-202401151600,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-DL-NEW,New Driver License,True,2024-01-15T16:00:00Z,44.7,8,4,MODERATE,kiosk-sensor
DMV-006-SVC-DL-NEW-202401151615,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-DL-NEW,New Driver License,True,2024-01-15T16:15:00Z,30.3,4,2,MODERATE,kiosk-sensor
DMV-006-SVC-DL-NEW-202401151630,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-DL-NEW,New Driver License,True,2024-01-15T16:30:00Z,30.8,3,1,MODERATE,kiosk-sensor
DMV-006-SVC-DL-NEW-202401151645,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-DL-NEW,New Driver License,True,2024-01-15T16:45:00Z,38.9,6,2,MODERATE,kiosk-sensor
DMV-006-SVC-DL-NEW-202401151700,DMV-006,San Diego Normal Hts,San Diego,SoCal,16,32.761,-117.125,SVC-DL-NEW,New Driver License,True,2024-01-15T17:00:00Z,23.5,3,2,MODERATE,kiosk-sensor
